course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
06150	002	ACC	1	565	R	001		DAY	Current Tax Policy	Barrick, John	3	MWF	08:00am	10:45am	W110 TNRB 	ACC 565R SPRING TERM IS STATE AND LOCAL TAXATIONThis class is for majors only.	11 / 30	0
00062	006	ACC	S	591	R	001		DAY	Readings & Conference	Wilks, Jeff	3V	TBA	TBA	TBA	TBA 	This class is for majors only.	10 / 10	0
00062	006	ACC	1	591	R	002		ST ABROAD	Readings & Conference		3	TBA	TBA	TBA	TBA 	 Section 002 : International Accounting Study AbroadThis class is for majors only.	99 / 99	0
00062	006	ACC	1	591	R	003		ST ABROAD	Readings & Conference		3	TBA	TBA	TBA	TBA 	Section 003: Ghana Accounting Study AbroadThis class is for majors only.	85 / 99	0
02997	002	ACC	1	599	R	001		DAY	Academic Internship	Cottrell, David	3V	TBA	TBA	TBA	TBA 	ACC 599: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	29 / 30	0
02997	002	ACC	S	599	R	002		DAY	Academic Internship	Cottrell, David	3V	TBA	TBA	TBA	TBA 	ACC 599: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 20	0
11744	000	AM ST	1	399	R	001		DAY	Academic Internship	Roberts, Brian	6V	TBA	TBA	TBA	TBA 	AM ST 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
11744	000	AM ST	S	399	R	002		DAY	Academic Internship	Roberts, Brian	6V	TBA	TBA	TBA	TBA 	AM ST 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
11181	000	ANES	1	353	R	001		ST ABROAD	Archaeological Fieldwork in NE	Huntsman, Eric	3	TBA	TBA	TBA	TBA 	Section 001: ANES Baghdad to Berlin Study Abroad	75 / 99	0
11181	000	ANES	1	353	R	002		DAY	Archaeological Fieldwork in NE	Grey, Matthew	2	TBA	TBA	TBA	TBA 		0 / 0	0
11181	000	ANES	1	353	R	003		ST ABROAD	Archaeological Fieldwork in NE	Huntsman, Eric	2	TBA	TBA	TBA	TBA 		9 / 15	0
11181	000	ANES	1	353	R	004		ST ABROAD	Archaeological Fieldwork in NE		3V	TBA	TBA	TBA	TBA 		98 / 99	0
12299	000	ANES	1	390	R	001		ST ABROAD	Directed Readings	Schade, Aaron	2V	TBA	TBA	TBA	TBA 		9 / 10	0
12299	000	ANES	1	390	R	002		ST ABROAD	Directed Readings		3V	TBA	TBA	TBA	TBA 		98 / 99	0
00300	007	ANTHR	1	101		001		DAY	Social/Cultural Anthropology	Buonforte, Richard	3	MWF	10:00am	11:50am	374 TNRB 	ANTHR 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	5 / 40	0
00300	007	ANTHR	1	101		002		SALT LAKE	Social/Cultural Anthropology	Andrus, Ed	3	TTh	2:45pm	5:10pm	307 SLC 	ANTHR 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	25 / 30	0
00345	003	ANTHR	1	110		001		DAY	Intro to Archaeology	Bartlett, Jaime	3	MWF	1:00pm	2:50pm	262 SWKT 	ANTHR 110: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	29 / 40	0
00317	002	ANTHR	1	330		001		ST ABROAD	Peoples of Africa	Lee, Daryl	3	TBA	TBA	TBA	TBA 	Section 001: Senegal-Morocco Study Abroad	97 / 99	0
07443	002	ANTHR	1	390	R	001		ST ABROAD	Spec Topics in Regional Anthro		3	TBA	TBA	TBA	TBA 	Section 001: Colonial History of Namibia -- Namibia Field School Spring 2017	97 / 99	0
00376	014	ANTHR	1	455		002		DAY	Field School of Archaeology	Finlayson, Cynthia Johnson, David[+]	6	TBA	TBA	TBA	TBA 	ANTHR 455 section 002: Field School of Archaeology will be in Petra	2 / 2	0
00376	014	ANTHR	1	455		003		ST ABROAD	Field School of Archaeology	Finlayson, Cynthia	6	TBA	TBA	TBA	TBA 		88 / 99	0
00355	005	ANTHR	S	490	R	001		ST ABROAD	Special Topics	Haug, Jordan	3V	TBA	TBA	TBA	TBA 	Section 001: Religion and Development -- Thailand Field School &amp; Development Internship	86 / 99	0
00355	005	ANTHR	1	490	R	002		ST ABROAD	Special Topics	Crandall, David	3	TBA	TBA	TBA	TBA 		3 / 12	0
00321	003	ANTHR	1	495	R	001		DAY	Ethnographic Field Project	Thompson, Greg	6V	TBA	TBA	TBA	TBA 	IRB approval and instructor's consent required before departure to field. No class meetings.	0 / 0	0
00321	003	ANTHR	S	495	R	002		ST ABROAD	Ethnographic Field Project		6V	TBA	TBA	TBA	TBA 	Section 002: Thailand Field School &amp; Development InternshipIRB approval and instructor's consent required before departure to field. No class meetings.	90 / 99	0
00321	003	ANTHR	1	495	R	003		ST ABROAD	Ethnographic Field Project		6	TBA	TBA	TBA	TBA 	Section 003: Namibia Field School Spring 2017IRB approval and instructor's consent required before departure to field. No class meetings.	88 / 99	0
00338	003	ANTHR	S	496	R	001		ST ABROAD	Academic Internship		3V	TBA	TBA	TBA	TBA 	Section 001: Thailand Field School &amp; Development Internship	94 / 99	0
00338	003	ANTHR	S	496	R	002		ST ABROAD	Academic Internship		3V	TBA	TBA	TBA	TBA 	Section 002: Thailand Field School &amp; Development InternshipThis class requires departmental approval.	95 / 99	0
07461	000	ANTHR	1	694	R	001		DAY	Readings	Allison, Jim	3V	TBA	TBA	TBA	TBA 		10 / 10	0
00401	004	ANTHR	1	695	R	001		DAY	Research	Allison, Jim	6V	TBA	TBA	TBA	TBA 		10 / 10	0
00404	003	ANTHR	1	699	R	001		DAY	Masters Thesis	Allison, Jim	9V	TBA	TBA	TBA	TBA 		10 / 10	0
00404	003	ANTHR	1	699	R	002		DAY	Masters Thesis	Clark, John	9V	TBA	TBA	TBA	TBA 		0 / 0	0
08269	001	ARAB	1	100	R	001		JERUSALEM	Intro to Arabic	Jbara, Ayman	.5V	TBA	TBA	TBA	TBA 		154 / 200	0
07682	003	ARAB	1	101		001		DAY	1st-Year Arabic	Bird, Matt	4	MTWThF	12:00pm	1:50pm	1108 JKB 	Suggested first class for students learning Arabic.	26 / 38	0
07683	002	ARAB	1	102		002		DAY	1st-Year Arabic	Lott, Rachel	4	MTWThF	08:00am	09:50am	1013 JKB 		22 / 30	0
07684	003	ARAB	1	201		001		DAY	2nd-Year Arabic	Andrus, Jason Karout, Ahmad[+]	4	MTWThFMTWThF	09:00am1:00pm	09:50am1:50pm	3068 JFSB 3068 JFSB 		6 / 18	0
11413	000	ARAB	1	221	R	001		DAY	Standard Arabic Tutorial	Aljbour Almajali, Anan	2	MTWTh	3:00pm	3:50pm	3068 JFSB 		17 / 20	0
11983	001	ARAB	1	411	R	001		DAY	Adv Formal Arabic Conversation	Karout, Ahmad Andrus, Jason[+]	3	MTWThF	2:00pm11:00am	2:50pm12:50pm	1161 JFSB 1161 JFSB 		10 / 18	0
11984	000	ARAB	1	495	R	001		DAY	Directed Studies in Arabic	Andrus, Jason Karout, Ahmad[+]	3	MTWThF	11:00am11:00am	11:50am12:50pm	1161 JFSB 1161 JFSB 		11 / 18	0
08029	000	ARAB	1	670	R	001		DAY	Tutorial Internship in Arabic	Belnap, Kirk	3V	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	1 / 1	0
11555	002	ART	1	101		001		EVENING	Intro Art & Drwg for Non-Major	Barton, Jennifer	3	TTh	4:00pm	7:50pm	A530 HFAC 		5 / 18	0
11555	002	ART	1	101		002		EVENING	Intro Art & Drwg for Non-Major	Cowan, Lee	3	TTh	4:00pm	7:50pm	A550 HFAC 		1 / 18	0
00409	020	ART	1	105		002		EVENING	Intro to Ceramics - Non-Majors	Williams, Nathan	3	TTh	4:00pm	7:50pm	240 B66 	Fee.	5 / 18	0
00409	020	ART	1	105		003		EVENING	Intro to Ceramics - Non-Majors	Egbert, Amber	3	MW	4:00pm4:00pm	6:50pm7:50pm	240 B66 240 B66 	Fee.	2 / 18	0
00409	020	ART	1	105		004		ST ABROAD	Intro to Ceramics - Non-Majors		3	TBA	TBA	TBA	TBA 	Section 004: Italy Art Study Abroad Spring 2017Fee.	96 / 99	0
06663	017	ART	1	120		001		EVENING	Watercolor for Non-Majors	Lim, Kheng	3	MW	4:00pm	7:00pm	A530 HFAC 		2 / 18	0
06663	017	ART	1	120		002		ST ABROAD	Watercolor for Non-Majors		3	TBA	TBA	TBA	TBA 		0 / 10	0
00426	027	ART	1	330		001		EVENING	Bookbinding	Sommerfeldt, Judith	3	TTh	4:00pm	9:50pm	111 B67 	This class is for majors only.Fee.	6 / 18	0
10086	002	ART	1	480	R	002		ST ABROAD	Advanced Studio		3	TBA	TBA	TBA	TBA 	Section 002: Italy Art Study Abroad Spring 2017This class is for majors only.	97 / 99	0
09634	002	ART	1	496	R	001		DAY	Academic Internship	Heelis, Sharon	6V	TBA	TBA	TBA	TBA 	VASTU 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
09634	002	ART	S	496	R	002		DAY	Academic Internship	Heelis, Sharon	6V	TBA	TBA	TBA	TBA 	VASTU 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	4 / 5	0
09636	003	ART	1	699	R	001		DAY	Master's Thesis		6V	TBA	TBA	TBA	TBA 		4 / 5	0
09218	001	ARTED	1	326		002		EVENING	Art for Elementary Teachers	Palmer, Christine	3	MW	4:00pm	6:50pm	3111 JKB 		0 / 20	0
07448	004	ARTED	1	397		001		ST ABROAD	Issues in Contemporary Art		3	TBA	TBA	TBA	TBA 	Section 001: Italy Art Study Abroad Spring 2017	93 / 99	0
00541	023	ARTED	1	578	R	001		ST ABROAD	Art Education Studio		3	TBA	TBA	TBA	TBA 	Section 001: Italy Art Study Abroad Spring 2017	98 / 99	0
00592	012	ARTED	1	699	R	001		DAY	Master's Thesis	Graham, Mark	6V	TBA	TBA	TBA	TBA 		5 / 5	0
00592	012	ARTED	1	699	R	002		DAY	Master's Thesis	Barney, Daniel	6V	TBA	TBA	TBA	TBA 		5 / 5	0
08880	002	ARTHC	1	201		002		SALT LAKE	World Civilization to 1500	Howe, Laura	3	TTh	5:15pm	7:40pm	403 SLC 		13 / 24	0
08880	002	ARTHC	1	201		004		EVENING	World Civilization to 1500	Swensen, James	3	TTh	4:00pm	6:30pm	1006 JKB 		2 / 42	0
08881	002	ARTHC	1	202		002		DAY	World Civilization Since 1500	Shaw, Kathleen	3	MW	11:00am	1:30pm	3112 JKB 		6 / 30	0
08881	002	ARTHC	1	202		003		SALT LAKE	World Civilization Since 1500	Spjut, Annilyn	3	TTh	12:10pm	2:40pm	306 SLC 		21 / 30	0
00442	010	ARTHC	1	304		001		ST ABROAD	Greek Art		3	TBA	TBA	TBA	TBA 	Section 001: Europe Art History/Classics Study Abroad	92 / 99	0
12073	000	ARTHC	1	492	R	001		ST ABROAD	Special Studies on Site		3	TBA	TBA	TBA	TBA 	Section 001: Europe Art History/Classics Study Abroad -- Architecture, Ancient World	94 / 99	0
12073	000	ARTHC	1	492	R	002		ST ABROAD	Special Studies on Site		3	TBA	TBA	TBA	TBA 	Section 002: Europe Art History/Classics Study Abroad -- Architecture Med-Modern	87 / 99	0
05965	006	ARTHC	1	496	R	001		DAY	Academic Internship	Wise, Elliott	3	TBA	TBA	TBA	TBA 	ARTHC 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	4 / 8	0
05965	008	ARTHC	1	496	R	002		ST ABROAD	Off-Campus Internship		3	TBA	TBA	TBA	TBA 		96 / 99	0
11003	000	ARTHC	1	599	R	001		DAY	Academic Internship	Wise, Elliott	8V	TBA	TBA	TBA	TBA 	ARTHC 599R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
00589	002	ARTHC	1	699	R	001		DAY	Master's Thesis	Jensen, Heather	6V	TBA	TBA	TBA	TBA 		5 / 5	0
08063	000	ASIAN	1	330	R	001		ST ABROAD	Asian Studies Abroad		5V	TBA	TBA	TBA	TBA 		98 / 99	0
07742	003	ASL	1	101		001		DAY	First-Year ASL 1	Hix, N	4	MTWTh	09:00am	10:45am	1105 JKB 	Intended for students with little or no experience in ASL.	11 / 25	0
07743	003	ASL	1	102		001		EVENING	First-Year ASL 2	Kennedy, Chad	4	MTWTh	5:00pm	6:40pm	1107 JKB 	Teacher may waive prerequisite based on prior experience.	17 / 25	0
07746	004	ASL	1	201		001		DAY	Second-Year ASL 1	Holland, Michael	4	MTWTh	2:00pm	3:40pm	1105 JKB 	Teacher may waive prerequisite based on prior experience.	20 / 25	0
09142	003	ASL	1	202		001		EVENING	Second-Year ASL 2	Bishara, Samond	4	MTWTh	5:00pm	6:40pm	1115 JKB 	Culminating course for GE Languages of Learning requirement. Required course for obtaining language credit by examination.	21 / 25	0
00099	018	BIO	1	100		001		DAY	Principles of Biology	Leavitt, Steve Burdett, Stephanie[+]	3	MWF	09:00am	10:50am	221 MARB 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	65 / 120	0
00099	018	BIO	1	100		002		SALT LAKE	Principles of Biology	Kummer, Tyler	3	TTh	5:15pm	7:40pm	402 SLC 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	17 / 30	0
11911	000	BIO	1	165		001		DAY	Introduction to Bioinformatics	Piccolo, Stephen	3	MWMW	09:30am09:30am	12:00pm12:00pm	2142 LSB 2144 LSB 		27 / 40	0
00639	002	BIO	1	235		001		DAY	Field Botany	Johnson, Robert	3	MWF	09:00am	11:50am	2019 LSB 		6 / 24	0
05830	004	BIO	1	350		001		DAY	Ecology	Belk, Mark	3	MWF	1:00pm	2:40pm	B105 MARB 		12 / 20	0
08894	005	BIO	1	392	R	001		DAY	Preveterinary Preceptorship	Roeder, Beverly	3	TBA	TBA	TBA	TBA 		3 / 5	0
10660	001	BIO	1	420		001		DAY	Evolutionary Biology	Adams, Byron	2	MW	10:00am	11:50am	2021 LSB 		0 / 32	0
10661	001	BIO	1	421		001		DAY	Evolutionary Biology Lab	Adams, Byron	1	TTh	09:00am	10:50am	2021 LSB 	Concurrent enrollment with Bio 420 is strongly recommended.	18 / 32	0
05973	020	BIO	1	494	R	001		DAY	Mentored Research	Rader, Russell	6V	TBA	TBA	TBA	TBA 	BIO 494R, section 001 will be taught at a west coast marine station. Contact Russell Rader, 173 WIDB (phone 422-9159) for details.	20 / 20	0
05973	020	BIO	1	494	R	002		DAY	Mentored Research	Nelson, Riley	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	003		DAY	Mentored Research	Rogers, Duke	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	004		DAY	Mentored Research	Bybee, Seth	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	005		DAY	Mentored Research	Gill, Richard	6V	TBA	TBA	TBA	TBA 		20 / 20	0
05973	020	BIO	1	494	R	006		DAY	Mentored Research	Koide, Roger	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	007		DAY	Mentored Research	Johnson, Leigh	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	008		DAY	Mentored Research	Belk, Mark	6V	TBA	TBA	TBA	TBA 		2 / 5	0
05973	020	BIO	1	494	R	009		DAY	Mentored Research	Peck, Steven	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	010		DAY	Mentored Research	Leavitt, Steve	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	011		DAY	Mentored Research	Shiozawa, Dennis	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	012		DAY	Mentored Research	Roeder, Beverly	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	013		DAY	Mentored Research	Sites, Jack	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	014		DAY	Mentored Research	Wilcox, Ed	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	015		DAY	Mentored Research	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		3 / 5	0
05973	020	BIO	1	494	R	016		DAY	Mentored Research	Jensen, Jamie	6V	TBA	TBA	TBA	TBA 		4 / 5	0
05973	020	BIO	1	494	R	017		DAY	Mentored Research	Johnson, Robert	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	018		DAY	Mentored Research	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	019		DAY	Mentored Research	Ridge, Perry	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	020		DAY	Mentored Research	Adams, Byron	6V	TBA	TBA	TBA	TBA 		4 / 5	0
05973	020	BIO	1	494	R	021		DAY	Mentored Research	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	1	494	R	022		DAY	Mentored Research	Piccolo, Stephen	6V	TBA	TBA	TBA	TBA 		2 / 5	0
05973	020	BIO	1	494	R	023		DAY	Mentored Research	Whiting, Michael	6V	TBA	TBA	TBA	TBA 		0 / 0	0
00704	015	BIO	1	559	R	001		DAY	Adv Topics Ecology & Evolution	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		1 / 2	0
00704	015	BIO	1	559	R	002		DAY	Adv Topics Ecology & Evolution	Belk, Mark	6V	TBA	TBA	TBA	TBA 	BIO 559R section 002- Marine Fisheries and Conservation	0 / 7	0
00704	015	BIO	1	559	R	003		DAY	Adv Topics Ecology & Evolution	Ridge, Perry	6V	TBA	TBA	TBA	TBA 	BIO 559R section 003: Introduction to Bioinformatics for Graduate Students	5 / 5	0
00704	015	BIO	1	559	R	004		DAY	Adv Topics Ecology & Evolution	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		15 / 15	0
00704	015	BIO	1	559	R	005		DAY	Adv Topics Ecology & Evolution	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		2 / 2	0
00704	023	BIO	1	559	R	006		DAY	Field Biology	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		1 / 1	0
00704	020	BIO	1	559	R	007		ST ABROAD	Physiological Ecology		6V	TBA	TBA	TBA	TBA 		98 / 99	0
00711	006	BIO	1	699	R	001		DAY	Master's Thesis	Belk, Mark	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	002		DAY	Master's Thesis	Bybee, Seth	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	003		DAY	Master's Thesis	Gill, Richard	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00711	006	BIO	1	699	R	004		DAY	Master's Thesis	Peck, Steven	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	005		DAY	Master's Thesis	Johnson, Jerry	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	006		DAY	Master's Thesis	Jensen, Jamie	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	007		DAY	Master's Thesis	Whiting, Michael	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	008		DAY	Master's Thesis	Shiozawa, Dennis	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	009		DAY	Master's Thesis	Rogers, Duke	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00711	006	BIO	1	699	R	010		DAY	Master's Thesis	Adams, Byron	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	011		DAY	Master's Thesis	Whipple, Clinton	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	012		DAY	Master's Thesis	Kauwe, Keoni	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	1	699	R	013		DAY	Master's Thesis	Piccolo, Stephen	9V	TBA	TBA	TBA	TBA 		0 / 1	0
00711	006	BIO	1	699	R	014		DAY	Master's Thesis	Koide, Roger	9V	TBA	TBA	TBA	TBA 		2 / 3	0
00720	005	BIO	1	799	R	001		DAY	Dissertation	Jellen, Rick	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00720	005	BIO	1	799	R	002		DAY	Dissertation	Sites, Jack	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00720	005	BIO	1	799	R	003		DAY	Dissertation	Bybee, Seth	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00720	005	BIO	1	799	R	004		DAY	Dissertation	Kauwe, Keoni	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	1	799	R	005		DAY	Dissertation	Roeder, Beverly	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	1	799	R	006		DAY	Dissertation	Johnson, Jerry	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00720	005	BIO	1	799	R	007		DAY	Dissertation	Adams, Byron	9V	TBA	TBA	TBA	TBA 		2 / 5	0
00720	005	BIO	1	799	R	008		DAY	Dissertation	Gill, Richard	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	1	799	R	009		DAY	Dissertation	Whiting, Michael	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	1	799	R	010		DAY	Dissertation	Piccolo, Stephen	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	1	799	R	011		DAY	Dissertation	Belk, Mark	9V	TBA	TBA	TBA	TBA 		1 / 2	0
00720	005	BIO	1	799	R	012		DAY	Dissertation	Ridge, Perry	9V	TBA	TBA	TBA	TBA 		0 / 2	0
00799	011	BUS M	1	199	R	001		DAY	Academic Internship	Smith, Randall	3V	TBA	TBA	TBA	TBA 	BUS M 199R: An APPROVED Internship Application is required before adding.BUS M 199R: You must contact the Internship Office in 460 TNRB for more information about class requirements. Please contact the Internship office immediately after registering for class. If you have any questions you can call at 801-422-4573 or email internships@byu.net.This class requires internship coordinator approval.	37 / 40	0
00799	011	BUS M	S	199	R	002		DAY	Academic Internship	Smith, Randall	3V	TBA	TBA	TBA	TBA 	BUS M 199R: An APPROVED Internship Application is required before adding.BUS M 199R: You must contact the Internship Office in 460 TNRB for more information about class requirements. Please contact the Internship office immediately after registering for class. If you have any questions you can call at 801-422-4573 or email internships@byu.net.This class requires internship coordinator approval.	4 / 30	0
00803	005	BUS M	1	241		001		DAY	Marketing Management	Bond, Mike	3	MW	08:00am	10:45am	151 TNRB 	BUS M 241: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	77 / 200	0
00803	005	BUS M	1	241		002		SALT LAKE	Marketing Management	Witt, Doug	3	TTh	5:15pm	7:40pm	313 SLC 	BUS M 241: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	27 / 40	0
12456	000	BUS M	1	277		001		DAY	Legal Issues of Entrep	Scoville, Kimberly	3	MW	08:00am	10:45am	W310 TNRB 		38 / 50	0
12682	000	BUS M	1	313		001		DAY	Startup Bootcamp	Carlos, Chad	1	ThS	5:30pm08:00am	8:30pm4:00pm	484 TNRB 484 TNRB 	BUS M 313 section 001: This class meets Saturday May 20 and Thursday May 25.	10 / 20	0
09354	000	BUS M	1	372		001		DAY	Basic Entrepreneurship Skills	Mullen, Don	3	TTh	12:30pm	3:15pm	484 TNRB 	For non-Marriott School of Management students.	39 / 45	0
00805	010	BUS M	1	380		001		DAY	Executive Lectures	McBeth, Cheryl	1	MW	1:00pm	2:50pm	710 TNRB 	BUS M 380: Lectures by members of the Marriott School's prestigious National Advisory Council (NAC) on current management topics.	79 / 100	0
11343	000	BUS M	1	390		001		DAY	Ethics for Management	Harmon, Jim Hart, David[+]	3	TTh	08:00am	10:45am	W208 TNRB 	BUS M 390: This class is part of the Management Integrated Core. To register, choose add an envelope.BUS M 390: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.This class is for majors only.	16 / 45	0
00815	000	BUS M	1	430		001		ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	 Section 001 : International Accounting Study Abroad	75 / 99	0
00815	000	BUS M	1	430		002		ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	Section 002: Global Marketing Study Abroad	62 / 99	0
00815	000	BUS M	1	430		003		ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	 Section 003: Europe Business Study Abroad	79 / 99	0
00815	000	BUS M	1	430		004		ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	Section 004: Global Finance Investment Internship	75 / 99	0
00815	000	BUS M	1	430		005		ST ABROAD	Intro International Business	Seawright, Kristie	3	TBA	TBA	TBA	TBA 	Section 005: Africa International Business Study Abroad	87 / 99	0
