course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
00300	007	ANTHR	2	101		001		DAY	Social/Cultural Anthropology	Chase, Zach	3	MWF	10:00am	11:50am	270 SWKT 	ANTHR 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	19 / 95	0
00300	007	ANTHR	2	101		002		DAY	Social/Cultural Anthropology	Buonforte, Richard	3	MWF	3:00pm	4:50pm	374 TNRB 	ANTHR 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	11 / 30	0
00345	003	ANTHR	2	110		001		DAY	Intro to Archaeology	Bartlett, Jaime	3	MWF	1:00pm	2:50pm	262 SWKT 	ANTHR 110: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	14 / 40	0
00355	005	ANTHR	2	490	R	001		DAY	Special Topics	Thompson, Greg	3V	TBA	TBA	TBA	TBA 		0 / 1	0
00321	003	ANTHR	2	495	R	001		ST ABROAD	Ethnographic Field Project		6V	TBA	TBA	TBA	TBA 	This class requires departmental approval.IRB approval and instructor's consent required before departure to field. No class meetings.	97 / 99	0
00402	007	ANTHR	2	596		001		DAY	Museum Projects	Stavast, Paul	3	TBA	TBA	TBA	TBA 		3 / 6	0
00401	004	ANTHR	2	695	R	001		DAY	Research	Allison, Jim	6V	TBA	TBA	TBA	TBA 		10 / 10	0
00404	003	ANTHR	2	699	R	001		DAY	Masters Thesis	Allison, Jim	9V	TBA	TBA	TBA	TBA 		10 / 10	0
08269	001	ARAB	2	100	R	001		JERUSALEM	Intro to Arabic	Jbara, Ayman Huff, Roy[+]	.5V	TBA	TBA	TBA	TBD TBA 		45 / 90	0
07683	002	ARAB	2	102		001		DAY	1st-Year Arabic	Bradford, Douglas	4	MTWThF	09:00am	10:50am	1108 JKB 		15 / 25	0
07685	005	ARAB	2	202		001		DAY	Intermediate Arabic	Belnap, Kirk	4	MTWThFMTWThF	09:00am1:00pm	09:50am1:50pm	B112 JFSB B112 JFSB 		5 / 18	0
08480	000	ARAB	2	490	R	001		DAY	Independent Readings	Belnap, Kirk	3V	TBA	TBA	TBA	TBA 		3 / 3	0
11555	002	ART	2	101		001		EVENING	Intro Art & Drwg for Non-Major	Cowan, Lee	3	TTh	4:00pm	7:50pm	A550 HFAC 		3 / 18	0
11555	002	ART	2	101		002		EVENING	Intro Art & Drwg for Non-Major	Lim, Kheng	3	TTh	4:00pm	7:50pm	A540 HFAC 		1 / 18	0
00409	020	ART	2	105		001		EVENING	Intro to Ceramics - Non-Majors	Williams, Robert	3	TTh	4:00pm	7:50pm	240 B66 	Fee.	5 / 18	0
00409	020	ART	2	105		002		EVENING	Intro to Ceramics - Non-Majors	Williams, Nathan	3	MW	4:00pm4:00pm	6:50pm8:50pm	240 B66 240 B66 	Fee.	0 / 15	0
00423	017	ART	2	110		002		EVENING	Painting for Non-Majors	Barton, Jennifer	3	MW	4:00pm4:00pm	7:00pm9:00pm	B561 HFAC B561 HFAC 		7 / 18	0
12627	000	ART	2	114		001		DAY	Drawing	Watson, Jen	3	MWF	08:00am08:00am	10:50am3:50pm	A530 HFAC A530 HFAC 	This class is for majors only.	16 / 18	0
12628	000	ART	2	115		002		DAY	Two-Dimensional Design	Ostraff, Joseph	3	MWF	11:00am08:00am	1:50pm3:50pm	A540 HFAC A540 HFAC 	This class is for majors only.	13 / 18	0
06663	017	ART	2	120		001		SALT LAKE	Watercolor for Non-Majors	Ludwig, Allan	3	TTh	5:10pm	9:10pm	315 SLC 		21 / 24	0
09663	003	ART	2	133		001		DAY	3-D Design	Draper, Bryon	1.5	ThF	1:00pm08:00am	3:50pm3:50pm	220 B66 220 B66 	This class is for majors only.Fee.	15 / 18	0
07387	005	ART	2	394	R	001		DAY	Special Problems in Art	Barton, Gary	3V	ThF	08:00am08:00am	12:50pm12:50pm	B561 HFAC B561 HFAC 		0 / 15	0
07387	005	ART	2	394	R	002		DAY	Special Problems in Art	Bradford, Collin	.5	TBA	TBA	TBA	TBA 		4 / 5	0
10086	002	ART	2	480	R	001		DAY	Advanced Studio	Everett, Daniel	3V	ThF	1:00pm1:00pm	6:00pm6:00pm	B561 HFAC B561 HFAC 	This class is for majors only.	0 / 15	0
09634	002	ART	2	496	R	001		DAY	Academic Internship	Heelis, Sharon	6V	TBA	TBA	TBA	TBA 	VASTU 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	2 / 5	0
09218	001	ARTED	2	326		001		DAY	Art for Elementary Teachers	Carpenter, Tara	3	MWThTT	09:30am09:30am12:00pm	12:50pm10:50am12:50pm	3115 JKB 3115 JKB 3115 JKB 	ARTED 326 section 001: This class will meet June 26 - July 19. The following rooms will be used: 3112, 3111, 3113, and 3115 JKB. The workshop students will come July 10 - July 13.	8 / 20	0
11108	003	ARTED	2	378		001		DAY	K-12 ClssrmMgmt,3D Mthds&Pract	Ruiz, Lindsay	3	MWTTTh	10:00am10:00am12:00pm10:00am	1:50pm10:50am1:50pm1:50pm	3111 JKB 3111 JKB 3111 JKB 3111 JKB 	ARTED 378 section 001: This class will meet July 3 - July 28. The following rooms will be used: 3111 and 3115 JKB. The workshop students will come July 10 - July 28.Additional clearance required. Please contact your advisement center.	17 / 20	0
00592	012	ARTED	2	699	R	001		DAY	Master's Thesis	Graham, Mark	6V	TBA	TBA	TBA	TBA 		0 / 5	0
00592	012	ARTED	2	699	R	002		DAY	Master's Thesis	Barney, Daniel	6V	TBA	TBA	TBA	TBA 		4 / 5	0
06809	009	ARTHC	2	111		001		EVENING	Introduction to Art History	Vaieland, Natalie	3	TTh	4:00pm	6:30pm	3112 JKB 	ARTHC 111: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 25	0
08880	002	ARTHC	2	201		001		EVENING	World Civilization to 1500	Williams, Shelley	3	TTh	4:00pm	6:30pm	1013 JKB 		1 / 30	0
08881	002	ARTHC	2	202		001		EVENING	World Civilization Since 1500	Hartvigsen, Kenneth	3	MW	5:00pm5:00pm	7:00pm8:00pm	3112 JKB 3112 JKB 		8 / 30	0
08881	002	ARTHC	2	202		002		SALT LAKE	World Civilization Since 1500	Howe, Laura	3	TTh	2:45pm	5:10pm	313 SLC 		13 / 20	0
00498	014	ARTHC	2	490	R	001		DAY	Spec Top Read Arth	Peacock, Martha Wise, Elliott[+]	6V	MW	10:00am	12:30pm	3002 JFSB 	ARTHC 490R section 001: Northern Renaissance	15 / 20	0
05965	006	ARTHC	2	496	R	001		DAY	Academic Internship	Wise, Elliott	3	TBA	TBA	TBA	TBA 	ARTHC 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	6 / 8	0
09585	000	ARTHC	2	540	R	001		DAY	Studies in Renaissance Art	Peacock, Martha Wise, Elliott[+]	3	MW	10:00am	12:30pm	3002 JFSB 		1 / 3	0
11003	000	ARTHC	2	599	R	001		DAY	Academic Internship	Wise, Elliott	8V	TBA	TBA	TBA	TBA 	ARTHC 599R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
00546	004	ARTHC	2	600	R	001		DAY	Individual Study	Swensen, James	8V	TBA	TBA	TBA	TBA 		5 / 5	0
00589	002	ARTHC	2	699	R	001		DAY	Master's Thesis	Swensen, James	6V	TBA	TBA	TBA	TBA 		8 / 8	0
07742	003	ASL	2	101		001		DAY	First-Year ASL 1	Bullock, Janelle	4	MTWTh	09:00am	10:40am	1115 JKB 	Intended for students with little or no experience in ASL.	13 / 25	0
07743	003	ASL	2	102		001		EVENING	First-Year ASL 2	Bond, Casey	4	MTWTh	5:00pm	6:40pm	1101 JKB 	Teacher may waive prerequisite based on prior experience.	20 / 25	0
07746	004	ASL	2	201		001		EVENING	Second-Year ASL 1	Brown, Mike	4	MTWTh	4:00pm	5:40pm	1105 JKB 	Teacher may waive prerequisite based on prior experience.	20 / 25	0
09142	003	ASL	2	202		001		DAY	Second-Year ASL 2	Saunders, Judy	4	MTWTh	2:00pm	3:40pm	1107 JKB 	Culminating course for GE Languages of Learning requirement. Required course for obtaining language credit by examination.	20 / 25	0
00099	018	BIO	2	100		001		DAY	Principles of Biology	Burdett, Stephanie	3	MWF	09:00am	10:50am	2102 LSB 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	28 / 130	0
00099	018	BIO	2	100		003		SALT LAKE	Principles of Biology	Kummer, Tyler	3	MW	09:15am	11:45am	420 SLC 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	33 / 38	0
05830	004	BIO	2	350		001		ST ABROAD	Ecology		3	TBA	TBA	TBA	TBA 	Section 001: Ecuador Ecology and Sustainable AgricultureThis class requires departmental approval.	94 / 99	0
08894	005	BIO	2	392	R	001		DAY	Preveterinary Preceptorship	Roeder, Beverly	3	TBA	TBA	TBA	TBA 		0 / 5	0
05821	005	BIO	2	441		001		DAY	Entomology	Nelson, Riley	3	TWTW	10:00am1:00pm	10:50am5:00pm	2015 LSB 2015 LSB 		14 / 20	0
05973	020	BIO	2	494	R	001		DAY	Mentored Research	Ridge, Perry	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	002		DAY	Mentored Research	Nelson, Riley	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	003		DAY	Mentored Research	Peck, Steven	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	004		DAY	Mentored Research	Adams, Byron	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	005		DAY	Mentored Research	Gill, Richard	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	006		DAY	Mentored Research	Bybee, Seth	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	007		DAY	Mentored Research	Belk, Mark	6V	TBA	TBA	TBA	TBA 		3 / 5	0
05973	020	BIO	2	494	R	008		DAY	Mentored Research	Jensen, Jamie	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	009		DAY	Mentored Research	Rader, Russell	6V	TBA	TBA	TBA	TBA 		3 / 5	0
05973	020	BIO	2	494	R	010		DAY	Mentored Research	Wilcox, Ed	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	011		DAY	Mentored Research	Roeder, Beverly	6V	TBA	TBA	TBA	TBA 		2 / 5	0
05973	020	BIO	2	494	R	012		DAY	Mentored Research	Shiozawa, Dennis	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	013		DAY	Mentored Research	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	014		DAY	Mentored Research	Sites, Jack	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	015		DAY	Mentored Research	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		1 / 5	0
05973	020	BIO	2	494	R	016		DAY	Mentored Research	Whiting, Michael	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	017		DAY	Mentored Research	Johnson, Robert	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	018		DAY	Mentored Research	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	019		DAY	Mentored Research	Koide, Roger	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	020		DAY	Mentored Research	Johnson, Leigh	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	021		DAY	Mentored Research	Piccolo, Stephen	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	022		DAY	Mentored Research	Rogers, Duke	6V	TBA	TBA	TBA	TBA 		5 / 5	0
05973	020	BIO	2	494	R	023		DAY	Mentored Research	Leavitt, Steve	6V	TBA	TBA	TBA	TBA 		0 / 0	0
00704	015	BIO	2	559	R	001		DAY	Adv Topics Ecology & Evolution	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		4 / 5	0
00704	015	BIO	2	559	R	002		DAY	Adv Topics Ecology & Evolution	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		10 / 10	0
00704	015	BIO	2	559	R	003		DAY	Adv Topics Ecology & Evolution	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		2 / 2	0
00704	015	BIO	2	559	R	004		DAY	Adv Topics Ecology & Evolution	Ridge, Perry	6V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	001		DAY	Master's Thesis	Kauwe, Keoni	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	002		DAY	Master's Thesis	Jensen, Jamie	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	003		DAY	Master's Thesis	Belk, Mark	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00711	006	BIO	2	699	R	004		DAY	Master's Thesis	Peck, Steven	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	005		DAY	Master's Thesis	Bybee, Seth	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	006		DAY	Master's Thesis	Gill, Richard	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	007		DAY	Master's Thesis	Rogers, Duke	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00711	006	BIO	2	699	R	008		DAY	Master's Thesis	Shiozawa, Dennis	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	009		DAY	Master's Thesis	Whiting, Michael	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	010		DAY	Master's Thesis	Adams, Byron	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	011		DAY	Master's Thesis	Johnson, Jerry	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	012		DAY	Master's Thesis	Whipple, Clinton	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00711	006	BIO	2	699	R	013		DAY	Master's Thesis	Rader, Russell	9V	TBA	TBA	TBA	TBA 		1 / 3	0
00711	006	BIO	2	699	R	014		DAY	Master's Thesis	Koide, Roger	9V	TBA	TBA	TBA	TBA 		2 / 3	0
00720	005	BIO	2	799	R	001		DAY	Dissertation	Adams, Byron	9V	TBA	TBA	TBA	TBA 		2 / 5	0
00720	005	BIO	2	799	R	002		DAY	Dissertation	Sites, Jack	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	2	799	R	003		DAY	Dissertation	Whiting, Michael	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	2	799	R	004		DAY	Dissertation	Rogers, Duke Jellen, Rick[+]	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	2	799	R	005		DAY	Dissertation	Johnson, Jerry Jellen, Rick[+]	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00720	005	BIO	2	799	R	006		DAY	Dissertation	Roeder, Beverly	9V	TBA	TBA	TBA	TBA 		4 / 5	0
00720	005	BIO	2	799	R	007		DAY	Dissertation	Bybee, Seth	9V	TBA	TBA	TBA	TBA 		3 / 5	0
00720	005	BIO	2	799	R	008		DAY	Dissertation	Kauwe, Keoni	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	2	799	R	009		DAY	Dissertation	Piccolo, Stephen	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	2	799	R	010		DAY	Dissertation	Belk, Mark	9V	TBA	TBA	TBA	TBA 		1 / 2	0
00720	005	BIO	2	799	R	011		DAY	Dissertation	Jensen, Jamie	9V	TBA	TBA	TBA	TBA 		5 / 5	0
00720	005	BIO	2	799	R	012		DAY	Dissertation	Jellen, Rick	9V	TBA	TBA	TBA	TBA 		1 / 2	0
00720	005	BIO	2	799	R	013		DAY	Dissertation	Ridge, Perry	9V	TBA	TBA	TBA	TBA 		0 / 2	0
00799	011	BUS M	2	199	R	001		DAY	Academic Internship	Smith, Randall	3V	TBA	TBA	TBA	TBA 	BUS M 199R: Approval required to add course. Please contact the Internship Office in 460 TNRB to learn about the application process and course requirements. Contact 801-422-4573 or msm_internship@byu.edu.This class requires internship coordinator approval.	32 / 40	0
00803	005	BUS M	2	241		001		DAY	Marketing Management	Witt, Doug	3	TTh	08:00am	10:45am	251 TNRB 	BUS M 241: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	116 / 200	0
00803	005	BUS M	2	241		002		SALT LAKE	Marketing Management	Witt, Doug Christensen, Jerry[+]	3	TTh	5:15pm	7:40pm	402 SLC 	BUS M 241: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	20 / 30	0
00804	004	BUS M	2	361		001		DAY	Operations Management	Pixton, Clark	3	TTh	08:00am	10:45am	W210 TNRB 	This class is for majors only.	9 / 60	0
00815	000	BUS M	2	430		001		DAY	Intro International Business	Daniels, Lee	3	MW	11:00am	1:40pm	W210 TNRB 	BUS M 430: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	9 / 50	0
00815	000	BUS M	2	430		002		DAY	Intro International Business		3	MW	2:00pm	4:45pm	W110 TNRB 	BUS M 430: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	0 / 0	0
00815	000	BUS M	2	430		003		ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	BUS M 430: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSection 003: Asia Pacific Business Study AbroadThis class requires departmental approval.	78 / 99	0
00815	000	BUS M	2	430		004		ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	BUS M 430: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSection 004: Oxford to India Social Enterprise Seminar Summer 2017This class requires departmental approval.	82 / 99	0
00816	000	BUS M	2	431		001		ST ABROAD	International Marketing		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	98 / 99	0
00822	005	BUS M	2	450		001		ST ABROAD	Global Business Negotiations		3	TBA	TBA	TBA	TBA 	Section 001: Asia Pacific Business Study AbroadThis class requires departmental approval.	77 / 99	0
00845	000	BUS M	2	490	R	001		DAY	Topics in Business Management	Richardson, Marianna	3V	Th	4:00pm	5:15pm	174 TNRB 	BUS M 490R Section 1: Writing for Business Publications. Prerequisite M COM 320This class is restricted to majors within this department.	13 / 15	0
00845	000	BUS M	2	490	R	002		ST ABROAD	Topics in Business Management		3V	TBA	TBA	TBA	TBA 	This class is restricted to majors within this department.This class requires departmental approval.	96 / 99	0
00845	000	BUS M	2	490	R	003		ST ABROAD	Topics in Business Management		3V	TBA	TBA	TBA	TBA 	This class is restricted to majors within this department.This class requires departmental approval.	92 / 99	0
06518	003	BUS M	2	496	R	001		DAY	Academic Internship	Smith, Randall	3V	TBA	TBA	TBA	TBA 	BUS M 496R: Approval required to add course. Please contact the Internship Office in 460 TNRB to learn about the application process and course requirements. Contact 801-422-4573 or msm_internship@byu.edu.This class requires internship coordinator approval.	38 / 40	0
00847	004	BUS M	2	498		001		DAY	Strategy and Organization	Jensen, Robb	3	MW	2:00pm	4:45pm	W208 TNRB 	This class is for majors only.	5 / 60	0
01489	002	C S	2	142		001		SALT LAKE	Intro to Computer Programming	Price, Tim	3	TTh	5:15pm	7:40pm	318 SLC 		17 / 37	0
01492	003	C S	2	199	R	001		DAY	Academic Internship	Ng, Dennis	3V	TBA	TBA	TBA	TBA 	C S 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	6 / 20	0
10178	002	C S	2	224		001		DAY	Computer Systems	Roper, Paul	3	MWF	10:00am	11:50am	B092 JFSB 		45 / 80	0
10648	000	C S	2	235		001		DAY	Data Structures	Barker, Cory	3	MWTh	2:00pm	3:50pm	1170 TMCB 		48 / 125	0
10649	000	C S	2	236		001		DAY	Discrete Structure	Aldous, Peter	3	MWF	1:00pm	2:50pm	B092 JFSB 		53 / 125	0
09200	000	C S	2	240		001		DAY	Adv Programming Concepts	Woodfield, Scott	4	MWF	1:00pm	2:50pm	2111 JKB 		50 / 82	0
06974	004	C S	2	252		001		DAY	Intro to Computational Theory	Barker, Cory	3	MWTh	10:00am	11:50am	2111 JKB 		53 / 84	0
11440	000	C S	2	340		001		DAY	Software Design & Testing	Woodfield, Scott	3	MWFMWF	09:00am11:00am	10:50am11:50am	120 TMCB 120 TMCB 	This class requires departmental approval.	9 / 24	0
01513	003	C S	2	345		001		DAY	Operating Systems Design	Roper, Paul	3	MWF	2:00pm	3:50pm	136 TMCB 	This class requires departmental approval.	18 / 40	0
12417	000	C S	2	498	R	001		DAY	Undergraduate Special Projects	Seamons, Kent	3V	TBA	TBA	TBA	TBA 	See approval form on the CS Department web site at https://cs.byu.edu/ . Project proposals must be submitted by the last day of class of the prior semester or term.	9 / 10	0
12417	000	C S	2	498	R	002		DAY	Undergraduate Special Projects	Seamons, Kent	3V	TBA	TBA	TBA	TBA 	See approval form on the CS Department web site at https://cs.byu.edu/ . Project proposals must be submitted by the last day of class of the prior semester or term.	0 / 0	0
12417	000	C S	2	498	R	003		DAY	Undergraduate Special Projects	Seamons, Kent	3V	TBA	TBA	TBA	TBA 	See approval form on the CS Department web site at https://cs.byu.edu/ . Project proposals must be submitted by the last day of class of the prior semester or term.	0 / 0	0
01529	003	C S	2	697	R	001		DAY	Graduate Special Projects	Giraud-Carrier, Christophe	3V	TBA	TBA	TBA	TBA 		10 / 10	0
12765	000	C S	2	698	R	001		DAY	Master's Project	Giraud-Carrier, Christophe	3	TBA	TBA	TBA	TBA 		7 / 10	0
01530	001	C S	2	699	R	001		DAY	Master's Thesis	Giraud-Carrier, Christophe	6V	TBA	TBA	TBA	TBA 		36 / 50	0
08733	000	C S	2	799	R	001		DAY	Doctoral Dissertation	Giraud-Carrier, Christophe	18V	TBA	TBA	TBA	TBA 		43 / 50	0
08777	003	CE EN	2	199	R	001		DAY	Academic Internship	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 	CE EN 199R: An APPROVED Internship Application is required before adding.CE EN 199R: Follow the Department Pre-registration Instructions prior to Internship Application.This class requires internship coordinator approval.	10 / 10	0
09416	000	CE EN	2	594	R	001		DAY	Selected Problems in CEE	Hotchkiss, Rollin	3	TBA	TBA	TBA	TBA 	CE EN 594R section 001: Dam Design	0 / 0	0
01286	001	CE EN	2	641		001		DAY	Advanced Soil Mechanics	Franke, Kevin	3	TBA	TBA	TBA	TBA 		0 / 0	0
01301	004	CE EN	2	698	R	001		DAY	Master's Project	Fonseca, Fernando	3V	TBA	TBA	TBA	TBA 		27 / 30	0
01302	001	CE EN	2	699	R	001		DAY	Master's Thesis	Fonseca, Fernando	9V	TBA	TBA	TBA	TBA 		20 / 30	0
01306	001	CE EN	2	799	R	001		DAY	Dissertation	Fonseca, Fernando	9V	TBA	TBA	TBA	TBA 		6 / 10	0
09785	003	CFM	2	199	R	001		DAY	Technical Internship	Terry, Rachel	3V	TBA	TBA	TBA	TBA 	CFM 199R: Follow the Department Pre-registration Instructions prior to Internship Application.CFM 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.This class is for majors only.	47 / 50	0
08872	003	CFM	2	311		001		DAY	Est Processes & Spreadsheets	Christofferson, Jay	4	MTWTh	08:00am	09:50am	130 B66 	This class is for majors only.	18 / 25	0
11508	002	CFM	2	399	R	001		DAY	Capstone Internship	Christofferson, Jay	3V	TBA	TBA	TBA	TBA 	CFM 399R: Follow the Department Pre-registration Instructions prior to Internship Application.CFM 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.This class is for majors only.	49 / 50	0
08776	001	CH EN	2	199	R	001		DAY	Academic Internship	Oakeson, David	3V	TBA	TBA	TBA	TBA 	CH EN 199R: An APPROVED Internship Application is required before adding.CH EN 199R: Follow the Department Pre-registration Instructions prior to Internship Application.This class requires internship coordinator approval.	10 / 10	0
00972	003	CH EN	2	498	R	001		DAY	Undrgraduate Research	Jacobson, Serena	3V	TBA	TBA	TBA	TBA 		0 / 10	0
00972	003	CH EN	2	498	R	002		DAY	Undrgraduate Research	Cook, Lon	3V	TBA	TBA	TBA	TBA 		0 / 0	0
00972	003	CH EN	2	498	R	003		DAY	Undrgraduate Research	Cook, Lon	3V	TBA	TBA	TBA	TBA 		7 / 10	0
01002	001	CH EN	2	693	R	002		DAY	Spcial Topics Grad	Jacobson, Serena	6V	TBA	TBA	TBA	TBA 		7 / 10	0
01005	000	CH EN	2	699	R	001		DAY	Masters Thesis	Jacobson, Serena	9V	TBA	TBA	TBA	TBA 		9 / 12	0
01009	000	CH EN	2	799	R	001		DAY	Dissertation	Jacobson, Serena	9V	TBA	TBA	TBA	TBA 		19 / 40	0
01012	004	CHEM	2	101		001		DAY	Introductory General Chemistry	Loos, Trina Jane	3	MWF	10:00am	11:50am	W112 BNSN 	Primarily for nonscience majors who require a broad introduction to general chemistry.	107 / 160	0
