course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
00300	007	ANTHR	1	101		002		SALT LAKE	Social/Cultural Anthropology	Andrus, Ed	3	TTh	2:45pm	5:10pm	307 SLC 	ANTHR 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	23 / 30	0	
00345	003	ANTHR	1	110		001		DAY	Intro to Archaeology	Bartlett, Jaime	3	MWF	1:00pm	2:50pm	262 SWKT 	ANTHR 110: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	28 / 40	0	
07443	002	ANTHR	S	390	R	001		ST ABROAD	Spec Topics in Regional Anthro		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	94 / 99	0	
07443	002	ANTHR	S	390	R	002		ST ABROAD	Spec Topics in Regional Anthro		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	92 / 99	0	
07443	002	ANTHR	S	390	R	003		ST ABROAD	Spec Topics in Regional Anthro		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	98 / 99	0	
11636	000	ANTHR	S	439		001	N	ST ABROAD	Psychological Anthropology		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	95 / 99	0	
00376	014	ANTHR	1	455		001		DAY	Field School of Archaeology	Allison, Jim	6	TBA	TBA	TBA	TBA 	ANTHR 455R section 001: Field School of Archaeology will be in Utah Valley. ANTHR 455R section 001 is designed to provide a service learning educational opportunity for students.	11 / 20	0	
00376	014	ANTHR	1	455		002		DAY	Field School of Archaeology	Finlayson, Cynthia	6	TBA	TBA	TBA	TBA 	ANTHR 455 section 002: Field School of Archaeology will be in Petra	2 / 2	0	
00376	014	ANTHR	1	455		003	N	ST ABROAD	Field School of Archaeology		6	TBA	TBA	TBA	TBA 		95 / 99	0	
00355	003	ANTHR	S	490	R	001		ST ABROAD	Spc Topics in Theory & System		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	91 / 99	0	
00355	003	ANTHR	S	490	R	002		ST ABROAD	Spc Topics in Theory & System		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	96 / 99	0	
00355	003	ANTHR	1	490	R	003		DAY	Spc Topics in Theory & System	Crandall, David	3V	TBA	TBA	TBA	TBA 		0 / 0	0	
00355	003	ANTHR	1	490	R	004	N	ST ABROAD	Spc Topics in Theory & System		3V	TBA	TBA	TBA	TBA 		98 / 99	0	
00321	003	ANTHR	1	495	R	001		DAY	Ethnographic Field Project	Crandall, David	6V	TBA	TBA	TBA	TBA 	IRB approval and instructor's consent required before departure to field.  No class meetings.	0 / 0	0	
00321	003	ANTHR	S	495	R	002		ST ABROAD	Ethnographic Field Project		6	TBA	TBA	TBA	TBA 	This class requires departmental approval.IRB approval and instructor's consent required before departure to field.  No class meetings.	88 / 99	0	
00321	003	ANTHR	S	495	R	003	N	ST ABROAD	Ethnographic Field Project		6V	TBA	TBA	TBA	TBA 	This class requires departmental approval.IRB approval and instructor's consent required before departure to field.  No class meetings.	88 / 99	0	
06879	004	ANTHR	1	599	R	001		DAY	Academic Internship	Stavast, Paul	6V	TBA	TBA	TBA	TBA 	ANTHR 599R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	4 / 5	0	
07461	000	ANTHR	1	694	R	001		DAY	Readings	Allison, Jim	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
00401	004	ANTHR	1	695	R	001		DAY	Research	Allison, Jim	6V	TBA	TBA	TBA	TBA 		10 / 10	0	
00404	003	ANTHR	1	699	R	001		DAY	Masters Thesis	Allison, Jim	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
00404	003	ANTHR	1	699	R	002		DAY	Masters Thesis	Searcy, Mike	9V	TBA	TBA	TBA	TBA 		0 / 1	0	
08269	001	ARAB	1	100	R	001		JERUSALEM	Intro to Arabic	Jbara, Ayman Whitchurch, David[+]	.5V	TBA	TBA	TBA	TBA 		28 / 70	0	
07682	003	ARAB	1	101		001		DAY	1st-Year Arabic	Belnap, Kirk	4	MTWThF	12:00pm	1:50pm	1108 JKB 	Suggested first class for students learning Arabic.	11 / 20	0	
07683	002	ARAB	1	102		001		DAY	1st-Year Arabic	Belnap, Kirk	4	MTWThF	09:00am	10:50am	2009 JKB 		24 / 30	0	
07684	003	ARAB	1	201		001		DAY	2nd-Year Arabic	Andrus, Jason	4	MTWThFMTWThF	09:00am1:00pm	09:50am1:50pm	1013 JKB 1018 JKB 		10 / 18	0	
11413	000	ARAB	1	221	R	001		DAY	Standard Arabic Tutorial	Young, Eric	2	MTWTh	3:00pm	3:50pm	3068 JFSB 		17 / 20	0	
11416	000	ARAB	1	377		001		DAY	Arabic Lang Teaching Methods	Belnap, Kirk	3	TBA	TBA	TBA	TBA 		4 / 5	0	
11983	001	ARAB	1	411	R	002		DAY	Adv Formal Arabic Conversation	Scoville, Spencer	3	MTWThF	2:00pm12:00pm	2:50pm1:50pm	B104 JFSB B104 JFSB 		10 / 18	0	
11984	000	ARAB	1	495	R	003		DAY	Directed Studies in Arabic	Andrus, Jason	3	MTWThF	12:00pm12:00pm	12:50pm1:50pm	B104 JFSB B104 JFSB 		10 / 18	0	
08029	000	ARAB	1	670	R	001		DAY	Tutorial Internship in Arabic	Belnap, Kirk	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
11555	002	ART	1	101		001		EVENING	Intro Art & Drwg for Non-Major	Richardson, Jean	3	TTh	4:00pm	7:50pm	3115 JKB 		3 / 18	0	
11555	002	ART	1	101		002		EVENING	Intro Art & Drwg for Non-Major	Cowan, Lee	3	TTh	4:00pm	7:50pm	3111 JKB 		11 / 18	0	
11555	002	ART	1	101		003		SALT LAKE	Intro Art & Drwg for Non-Major	Allen, Douglas	3	MW	5:15pm	7:40pm	315 SLC 		15 / 25	0	
11555	002	ART	1	101		004	N	ST ABROAD	Intro Art & Drwg for Non-Major		3	TBA	TBA	TBA	TBA 	Section 004:Nepal: Art in the Himalayas Field School	92 / 99	0	
11555	002	ART	1	101		005	N	ST ABROAD	Intro Art & Drwg for Non-Major		3	TBA	TBA	TBA	TBA 	Section 005:Art in Morocco &amp; Spain SA	90 / 99	0	
00409	020	ART	1	105		001		DAY	Intro to Ceramics - Non-Majors	Draper, Bryon	3	MW	12:00pm	3:50pm	240 B66 	Fee.	1 / 18	0	
00409	020	ART	1	105		002		EVENING	Intro to Ceramics - Non-Majors	Egbert, Amber	3	TTh	4:00pm	7:50pm	240 B66 	Fee.	2 / 18	0	
00423	017	ART	1	110		002		SALT LAKE	Painting for Non-Majors	Ballstaedt, Andrew	3	MW	09:15am	12:15pm	315 SLC 		22 / 25	0	
06663	017	ART	1	120		001		EVENING	Watercolor for Non-Majors	Ludwig, Allan	3	MW	4:00pm4:00pm	6:50pm8:50pm	A530 HFAC A530 HFAC 		3 / 18	0	
06663	017	ART	1	120		002	N	ST ABROAD	Watercolor for Non-Majors		3	TBA	TBA	TBA	TBA 	Section 002: Art in Morocco &amp; Spain SA	88 / 99	0	
00426	027	ART	1	330		001		EVENING	Bookbinding	Sommerfeldt, Judith	3	TTh	4:00pm	9:50pm	111 B67 	This class is for majors only.Fee.	5 / 18	0	
00460	020	ART	1	333		001	N	ST ABROAD	Painting-Mixed Media	Edvalson, Eric	3	TBA	TBA	TBA	TBA 	Section 001:Art in Morocco &amp; Spain SAThis class is for majors only.	88 / 99	0	
07387	005	ART	1	394	R	001		DAY	Special Problems in Art	Christensen, Brian	3V	MWThT	09:00am09:00am	11:50am10:50am	220 B66 220 B66 	VASTU 394R 001: Glass Blowing	3 / 12	0	
10086	002	ART	1	480	R	001		ST ABROAD	Advanced Studio		3V	TBA	TBA	TBA	TBA 	Section 001:Art in Morocco &amp; Spain SAThis class is for majors only.	0 / 10	0	
10086	002	ART	1	480	R	002		ST ABROAD	Advanced Studio	Barton, Gary	3V	TBA	TBA	TBA	TBA 	Section 002:Art in Morocco &amp; Spain SAThis class is for majors only.	3 / 10	0	
09634	002	ART	1	496	R	001		DAY	Academic Internship	Sevey, Rachel	6V	TBA	TBA	TBA	TBA 	VASTU 496R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	2 / 5	0	
09634	002	ART	S	496	R	002		DAY	Academic Internship	Sevey, Rachel	6V	TBA	TBA	TBA	TBA 	VASTU 496R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 5	0	
07388	004	ART	1	497		001		DAY	BFA Final Project & Exit Portf	Christensen, Brian	1	TBA	TBA	TBA	TBA 	This class is for majors only.	5 / 5	0	
07388	004	ART	1	497		002		DAY	BFA Final Project & Exit Portf	Ostraff, Joseph	1	TBA	TBA	TBA	TBA 	This class is for majors only.	5 / 5	0	
07388	004	ART	1	497		003		DAY	BFA Final Project & Exit Portf	Draper, Bryon	1	TBA	TBA	TBA	TBA 	This class is for majors only.	5 / 5	0	
11514	001	ART	1	680	R	001		ST ABROAD	Studio Methodologies	Barton, Gary	3V	TBA	TBA	TBA	TBA 	Section 001:Art in Morocco &amp; Spain SA	97 / 99	0	
00535	006	ART	1	694	R	001		ST ABROAD	Special Problems	Barton, Gary	3	TBA	TBA	TBA	TBA 		98 / 99	0	
09636	003	ART	1	699	R	001		DAY	Master's Thesis	Christensen, Brian	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
09218	001	ARTED	1	326		001		DAY	Art for Elementary Teachers	Palmer, Christine	3	MW	09:00am	11:50am	3111 JKB 	ARTED 326 is limited to juniors, seniors, and graduate students.	5 / 20	0	
00433	022	ARTED	1	339		001		DAY	Computer Application in Art Ed	Frahm, Aundrea	3	MWTTh	09:00am09:00am09:00am	11:50am10:50am11:50am	F270 HFAC A460 HFAC A460 HFAC 		13 / 20	0	
00528	009	ARTED	1	476	R	001		DAY	Art Education Student Teaching	Carpenter, Tara	12V	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	4 / 5	0	
00541	023	ARTED	1	578	R	001	N	ST ABROAD	Art Education Studio		3	TBA	TBA	TBA	TBA 	Section 001:Nepal: Art in the Himalayas Field School	92 / 99	0	
00592	012	ARTED	1	699	R	001		DAY	Master's Thesis	Graham, Mark	6V	TBA	TBA	TBA	TBA 		2 / 5	0	
00592	012	ARTED	1	699	R	002		DAY	Master's Thesis	Barney, Daniel Heelis, Sharon[+]	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
06809	009	ARTHC	1	111		001		EVENING	Introduction to Art History	Vaieland, Natalie	3	MW	4:00pm	6:30pm	3112 JKB 	ARTHC 111:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	13 / 25	0	
08880	002	ARTHC	1	201		001		SALT LAKE	World Civilization to 1500	Howe, Laura	3	TTh	5:15pm	7:40pm	315 SLC 		15 / 30	0	
08880	002	ARTHC	1	201		002		DAY	World Civilization to 1500	Swensen, James	3	TTh	12:05pm	2:35pm	3112 JKB 		1 / 30	0	
08881	002	ARTHC	1	202		001		EVENING	World Civilization Since 1500	Swensen, James	3	TTh	4:00pm	6:30pm	B092 JFSB 		4 / 42	0	
08881	002	ARTHC	1	202		002	N	ST ABROAD	World Civilization Since 1500		3	TBA	TBA	TBA	TBA 		64 / 99	0	
10074	000	ARTHC	1	203		001	N	ST ABROAD	Survey of Oriental Art&Archit		3	TBA	TBA	TBA	TBA 	This course is part of a GE Mosaic. See ge.byu.edu/mosaic-list for more information.	93 / 99	0	
12073	000	ARTHC	1	492	R	001	N	ST ABROAD	Special Studies on Site		6V	TBA	TBA	TBA	TBA 		97 / 99	0	
12073	000	ARTHC	1	492	R	002		ST ABROAD	Special Studies on Site		3	TBA	TBA	TBA	TBA 	Section 002:European Art History SA	73 / 99	0	
12073	000	ARTHC	1	492	R	003		ST ABROAD	Special Studies on Site		3	TBA	TBA	TBA	TBA 	Section 003:European Art History SA	73 / 99	0	
05965	006	ARTHC	1	496	R	001		DAY	Academic Internship	Swensen, James	3	TBA	TBA	TBA	TBA 	ARTHC 496R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 8	0	
05965	008	ARTHC	1	496	R	002	N	ST ABROAD	Off-Campus Internship		3	TBA	TBA	TBA	TBA 		98 / 99	0	
11003	000	ARTHC	1	599	R	001		DAY	Academic Internship	Swensen, James	8V	TBA	TBA	TBA	TBA 	ARTHC 599R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 5	0	
00589	002	ARTHC	1	699	R	001		DAY	Master's Thesis	Jensen, Heather	6V	TBA	TBA	TBA	TBA 		3 / 5	0	
09062	000	ASIAN	1	495		001		DAY	Senior Seminar	Hyer, Eric	1	TBA	TBA	TBA	TBA 	Most all major requirements should be completed before registering for this course.	0 / 0	0	
07742	003	ASL	1	101		001		DAY	First-Year ASL 1	Shafer, Lauren	4	MTWTh	12:00pm	1:40pm	3016 JKB 	Intended for students with little or no experience in ASL.	7 / 25	0	
07746	004	ASL	1	201		001		EVENING	Second-Year ASL 1	Holland, Michael	4	MTWTh	4:00pm	5:40pm	3016 JKB 	Teacher may waive prerequisite based on prior experience.	15 / 25	0	
09142	003	ASL	1	202		001		EVENING	Second-Year ASL 2	Saunders, Judy Brown, Mike[+]	4	MTWTh	4:00pm	5:40pm	3024 JKB 	Culminating course for GE Languages of Learning requirement.  Required course for obtaining language credit by examination.	20 / 25	0	
00099	018	BIO	1	100		001		DAY	Principles of Biology	StClair, Larry Burdett, Stephanie[+]	3	MWF	09:00am	10:50am	115 MCKB 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	56 / 150	0	
00099	018	BIO	1	100		002		SALT LAKE	Principles of Biology	Kummer, Tyler	3	TTh	5:15pm	7:40pm	402 SLC 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	24 / 30	0	
00099	018	BIO	1	100		003		SALT LAKE	Principles of Biology	Richards, Doug	3	TTh	12:10pm	2:40pm	415 SLC 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	33 / 40	0	
00099	018	BIO	1	100		004		SALT LAKE	Principles of Biology	Hugentobler, Kandace	3	MW	4:15pm	6:45pm	415 SLC 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	36 / 40	0	
00099	018	BIO	1	100		005	N	ST ABROAD	Principles of Biology	Nelson, Riley	3	TBA	TBA	TBA	TBA 	BIO 100: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Section 005:Integrated Natural History - Utah Field School	86 / 99	0	
11911	000	BIO	1	165		001		DAY	Introduction to Bioinformatics	Kauwe, Keoni Ebbert, Mark[+]	3	TThTThTTh	12:00pm12:00pm12:00pm	2:30pm2:30pm2:30pm	2142 LSB 2144 LSB 2144 LSB 		1 / 20	0	
00639	002	BIO	1	235		001		DAY	Field Botany	Whipple, Clinton	3	MWF	09:00am	11:50am	2019 LSB 		11 / 24	0	
05949	004	BIO	1	370		001		ST ABROAD	Bioethics	Peck, Steven	2	TBA	TBA	TBA	TBA 	BIO 370 section 001: Study Abroad	5 / 24	0	
10660	001	BIO	1	420		001		DAY	Evolutionary Biology	Adams, Byron	2	MW	10:00am	11:50am	2021 LSB 		42 / 60	0	
10661	001	BIO	1	421		001		DAY	Evolutionary Biology Lab	Adams, Byron	1	TTh	09:00am	10:50am	2021 LSB 	Concurrent enrollment with Bio 420 is strongly recommended.	25 / 32	0	
07391	005	BIO	1	452		001		DAY	Marine Biology	Rader, Russell	4	TBA	TBA	TBA	TBA 		0 / 0	0	
05973	020	BIO	1	494	R	001		DAY	Mentored Research	Rader, Russell	6V	TBA	TBA	TBA	TBA 	BIO 494R, section 001 will be taught at a west coast marine station. Contact Russell Rader, 173 WIDB (phone 422-9159) for details.	4 / 20	0	
05973	020	BIO	1	494	R	002		DAY	Mentored Research	Nelson, Riley	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	1	494	R	003		DAY	Mentored Research	Rogers, Duke	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	004		ST ABROAD	Mentored Research	Peck, Steven	4V	TBA	TBA	TBA	TBA 		88 / 99	0	
05973	020	BIO	1	494	R	005		DAY	Mentored Research	Bybee, Seth	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	006		DAY	Mentored Research	Gill, Richard	6V	TBA	TBA	TBA	TBA 		20 / 20	0	
05973	020	BIO	1	494	R	007		DAY	Mentored Research	Koide, Roger	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	008		DAY	Mentored Research	Johnson, Leigh	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	009		DAY	Mentored Research	Belk, Mark	6V	TBA	TBA	TBA	TBA 		2 / 5	0	
05973	020	BIO	1	494	R	010		DAY	Mentored Research	Bailey, Liz	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	011		DAY	Mentored Research	StClair, Larry	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	012		DAY	Mentored Research	Shiozawa, Dennis	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	013		DAY	Mentored Research	Roeder, Beverly	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	014		DAY	Mentored Research	Sites, Jack	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	015		DAY	Mentored Research	Wilcox, Ed	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	016		DAY	Mentored Research	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		3 / 5	0	
05973	020	BIO	1	494	R	017		DAY	Mentored Research	Jensen, Jamie	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	018		DAY	Mentored Research	Johnson, Robert	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	019		DAY	Mentored Research	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	1	494	R	020		DAY	Mentored Research	Ridge, Perry	6V	TBA	TBA	TBA	TBA 		2 / 5	0	
05973	020	BIO	1	494	R	021		DAY	Mentored Research	Adams, Byron	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	1	494	R	022		DAY	Mentored Research	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	1	494	R	023		DAY	Mentored Research	Piccolo, Stephen	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	1	494	R	024		DAY	Mentored Research	Whiting, Michael	6V	TBA	TBA	TBA	TBA 		0 / 0	0	
05973	020	BIO	1	494	R	025		ST ABROAD	Mentored Research	Nelson, Riley	6V	TBA	TBA	TBA	TBA 	Section 025:Integrated Natural History - Utah Field School	95 / 99	0	
05973	020	BIO	1	494	R	026	N	ST ABROAD	Mentored Research		6V	TBA	TBA	TBA	TBA 		97 / 99	0	
00704	015	BIO	1	559	R	001		DAY	Adv Topics Ecology & Evolution	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		0 / 2	0	
00704	015	BIO	1	559	R	002		DAY	Adv Topics Ecology & Evolution	Belk, Mark	6V	TBA	TBA	TBA	TBA 	BIO 559R section 002- Marine Fisheries and Conservation	0 / 6	0	
00704	015	BIO	1	559	R	003		DAY	Adv Topics Ecology & Evolution	Ridge, Perry	6V	TBA	TBA	TBA	TBA 	BIO 559R section 003: Introduction to Bioinformatics for Graduate Students	5 / 5	0	
00704	015	BIO	1	559	R	004		DAY	Adv Topics Ecology & Evolution	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		15 / 15	0	
00704	015	BIO	1	559	R	005		DAY	Adv Topics Ecology & Evolution	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		1 / 2	0	
00704	023	BIO	1	559	R	006		DAY	Field Biology	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		0 / 1	0	
00704	021	BIO	1	559	R	007		ST ABROAD	Tropical Biology		3	TBA	TBA	TBA	TBA 		97 / 99	0	
00711	006	BIO	1	699	R	001		DAY	Master's Thesis	Belk, Mark	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	002		DAY	Master's Thesis	Bybee, Seth	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	003		DAY	Master's Thesis	Gill, Richard	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	004		DAY	Master's Thesis	Peck, Steven	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	005		DAY	Master's Thesis	Johnson, Jerry	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
00711	006	BIO	1	699	R	006		DAY	Master's Thesis	Jensen, Jamie	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	007		DAY	Master's Thesis	Whiting, Michael	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	008		DAY	Master's Thesis	Shiozawa, Dennis	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	009		DAY	Master's Thesis	Rogers, Duke	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	010		DAY	Master's Thesis	Adams, Byron	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	011		DAY	Master's Thesis	Whipple, Clinton	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00711	006	BIO	1	699	R	012		DAY	Master's Thesis	Kauwe, Keoni	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00720	005	BIO	1	799	R	001		DAY	Dissertation	Jellen, Rick	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
00720	005	BIO	1	799	R	002		DAY	Dissertation	Sites, Jack	9V	TBA	TBA	TBA	TBA 		2 / 5	0	
00720	005	BIO	1	799	R	003		DAY	Dissertation	Bybee, Seth	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00720	005	BIO	1	799	R	004		DAY	Dissertation	Kauwe, Keoni	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
00720	005	BIO	1	799	R	005		DAY	Dissertation	Roeder, Beverly	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
