course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
11032	001	ARTHC	2	595	R	002		EVENING	French Readings for Art Hist	Lee, Daryl	3	MWTh	4:00pm	6:00pm	3132 JFSB 	ARTHC 595R section 001 is cross-listed with FREN 121 section 001.	19 / 20	0	
11003	000	ARTHC	2	599	R	002		DAY	Academic Internship	Swensen, James	8V	TBA	TBA	TBA	TBA 	ARTHC 599R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	4 / 5	0	
00546	004	ARTHC	2	600	R	002		DAY	Individual Study		8V	TBA	TBA	TBA	TBA 		5 / 5	0	
09062	000	ASIAN	2	495		002		DAY	Senior Seminar	Hyer, Eric	1	TBA	TBA	TBA	TBA 		5 / 5	0	
07742	002	ASL	2	101		002		EVENING	First-Year ASL	Bullock, Janelle	4	MTWTh	4:00pm	5:40pm	3016 JKB 		11 / 25	0	
07743	002	ASL	2	102		002		EVENING	First-Year ASL	Bishara, Samond	4	MTWTh	4:00pm	5:40pm	2114 JKB 		20 / 25	0	
07746	003	ASL	2	201		001		DAY	Second-Year ASL	Hill, Brandon	4	MTWTh	3:00pm	4:40pm	1006 JKB 		19 / 25	0	
00099	018	BIO	2	100		002		DAY	Principles of Biology	Breitman, Maria	3	MWF	09:00am	10:50am	115 MCKB 	BIO 100:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	15 / 100	0	
00099	018	BIO	2	100		006		SALT LAKE	Principles of Biology	Richards, Doug	3	TTh	2:45pm	5:10pm	415 SLC 	BIO 100:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	48 / 60	0	
00099	018	BIO	2	100		010		EVENING	Principles of Biology	Bagley, Justin	3	MWF	4:00pm	5:50pm	B106 JFSB 	BIO 100:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	30 / 75	0	
00099	018	BIO	2	100		011		DAY	Principles of Biology	Laidlaw, Clint	3	MWF	09:00am	10:50am	W011 BNSN 	BIO 100:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	2 / 30	0	
00099	018	BIO	2	100		012		DAY	Principles of Biology	Kummer, Tyler	3	MWF	10:00am	11:50am	C255 ESC 	BIO 100:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	5 / 30	0	
11164	001	BIO	2	220	A	001	N	ST ABROAD	Biological Diversity: Animals		4	TBA	TBA	TBA	TBA 		99 / 99	0	
00634	013	BIO	2	220	B	001		DAY	Biological Diversity: Plants	Johnson, Leigh Petersen, Steve[+]	4	TBA	TBA	TBA	TBA 		1 / 1	0	
00634	013	BIO	2	220	B	002		ST ABROAD	Biological Diversity: Plants	Johnson, Leigh	4	TBA	TBA	TBA	TBA 		98 / 99	0	
05973	020	BIO	2	494	R	023		DAY	Mentored Research	Ridge, Perry	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	2	494	R	024		DAY	Mentored Research	Nelson, Riley	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	025		DAY	Mentored Research	Peck, Steven	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	026		DAY	Mentored Research	Adams, Byron	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	027		DAY	Mentored Research	Gill, Richard	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	028		DAY	Mentored Research	Bybee, Seth	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	029		DAY	Mentored Research	Belk, Mark	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	030		DAY	Mentored Research	Jensen, Jamie	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	031		DAY	Mentored Research	Rader, Russell	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	032		DAY	Mentored Research	Wilcox, Ed	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	033		DAY	Mentored Research	Ostraff, Melinda	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	034		DAY	Mentored Research	Roeder, Beverly	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	2	494	R	035		DAY	Mentored Research	Shiozawa, Dennis	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	036		DAY	Mentored Research	Johnson, Jerry	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	037		DAY	Mentored Research	Sites, Jack	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	038		DAY	Mentored Research	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	039		DAY	Mentored Research	Whiting, Michael	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	040		DAY	Mentored Research	StClair, Larry	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	041		DAY	Mentored Research	Burdett, Stephanie	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	042		DAY	Mentored Research	Adair, Marta	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	043		DAY	Mentored Research	Whipple, Clinton	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
05973	020	BIO	2	494	R	044		DAY	Mentored Research	Koide, Roger	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
05973	020	BIO	2	494	R	045		DAY	Mentored Research	Johnson, Leigh	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
00704	015	BIO	2	559	R	004		DAY	Adv Topics Ecology & Evolution	Kauwe, Keoni	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
00704	015	BIO	2	559	R	007		DAY	Adv Topics Ecology & Evolution	Jensen, Jamie	6V	TBA	TBA	TBA	TBA 		0 / 0	0	
00704	015	BIO	2	559	R	010		DAY	Adv Topics Ecology & Evolution	Johnson, Jerry	3	TBA	TBA	TBA	TBA 	BIO 559R, section 010:&
09042	000	BULGN	2	330		001		EVENING	Cultural History of Bulgaria	Caswell, Julia	3	TW	5:00pm	7:30pm	1004 JKB 	BULGN 330 section 001 is being offered through Center for Language Studies.	11 / 18	0	
00799	011	BUS M	2	199	R	005		DAY	Academic Internship	Thompson, Michael	3V	TBA	TBA	TBA	TBA 	BUS M 199R: An APPROVED Internship Application is required before adding.BUS M 199R: You must contact the Internship Office in 460 TNRB for more information about class requirements. Please contact the Internship office immediately after registering for class.  If you have any questions you can call at 801-422-4573 or email internships@byu.net.	39 / 40	0	
00803	005	BUS M	2	241		002		DAY	Marketing Management	Hyde, Michelle Hafen, Steve[+]	3	TTh	08:00am	10:45am	251 TNRB 	BUS M 241:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	59 / 170	0	
00803	005	BUS M	2	241		005		SALT LAKE	Marketing Management	Witt, Doug	3	TTh	5:15pm	7:40pm	411 SLC 	BUS M 241:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	26 / 40	0	
00804	003	BUS M	2	361		001		DAY	Intro to Supply Chain & Op	Greathead, Simon	3	TTh	08:00am	10:45am	W110 TNRB 	This class is for majors only.	32 / 46	0	
00815	000	BUS M	2	430		001		DAY	Intro International Business	Greathead, Simon	3	MW	09:30am	12:10pm	W110 TNRB 	BUS M 430:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	18 / 46	0	
00815	000	BUS M	2	430		002		DAY	Intro International Business	Greathead, Simon	3	MW	1:30pm	4:15pm	W110 TNRB 	BUS M 430:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	34 / 45	0	
00815	000	BUS M	2	430		008	N	ST ABROAD	Intro International Business		3	TBA	TBA	TBA	TBA 	BUS M 430:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	64 / 99	0	
00845	000	BUS M	2	490	R	002		ST ABROAD	Topics in Business Management		3	TBA	TBA	TBA	TBA 	This class is restricted to majors within this department.	63 / 99	0	
06518	003	BUS M	2	496	R	005		DAY	Academic Internship	Thompson, Michael	3V	TBA	TBA	TBA	TBA 	BUS M 496R: An APPROVED Internship Application is required before adding.BUS M 496R: You must contact the Internship Office in 460 TNRB for more information about class requirements. Please contact the Internship office immediately after registering for class.  If you have any questions you can call at 801-422-4573 or email internships@byu.net.	37 / 40	0	
10178	000	C S	2	124		001		DAY	Computer Systems	Roper, Paul	3	MWF	10:00am	11:50am	111 TMCB 	C S 124: A lab hour/help session is available MWF at 3:00-3:50 in 136 TMCB. Attendance at all help sessions is recommended.	19 / 45	0	
01489	002	C S	2	142		002		DAY	Intro to Computer Programming	Farrell, Ryan	3	MWF	2:00pm	3:50pm	B092 JFSB 		27 / 110	0	
01492	003	C S	2	199	R	002		DAY	Academic Internship	Ng, Dennis	3V	TBA	TBA	TBA	TBA 	C S 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	12 / 20	0	
10648	000	C S	2	235		002		DAY	Data Structures	Barker, Cory	3	MWTh	10:00am	11:50am	1170 TMCB 		34 / 90	0	
10649	000	C S	2	236		001		DAY	Discrete Structure	Barker, Cory	3	MWTh	2:00pm	3:50pm	1170 TMCB 		74 / 180	0	
09200	000	C S	2	240		002		DAY	Adv Programming Concepts	Woodfield, Scott	4	MWF	2:00pm	3:50pm	120 TMCB 		12 / 30	0	
11440	000	C S	2	340		002		DAY	Software Design & Testing	Woodfield, Scott	3	MWFMWF	10:00am12:00pm	11:50am12:50pm	134 TMCB 134 TMCB 	This class requires departmental approval.	11 / 24	0	
01513	003	C S	2	345		001		DAY	Operating Systems Design	Roper, Paul	3	MWF	08:00am	09:50am	111 TMCB 	This class requires departmental approval.	29 / 40	0	
01529	001	C S	2	598	R	002		DAY	Special Projects	Snell, Quinn	3V	TBA	TBA	TBA	TBA 	DEPARTMENT APPROVAL	7 / 10	0	
01530	001	C S	2	699	R	002		DAY	Master's Thesis	Snell, Quinn	6V	TBA	TBA	TBA	TBA 		31 / 50	0	
08733	000	C S	2	799	R	002		DAY	Doctoral Dissertation	Snell, Quinn	18V	TBA	TBA	TBA	TBA 		37 / 50	0	
08777	003	CE EN	2	199	R	003		DAY	Academic Internship	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 	CE EN 199R: An APPROVED Internship Application is required before adding.CE EN 199R: Follow the Department Pre-registration Instructions prior to Internship Application.This class requires internship coordinator approval.	8 / 10	0	
01228	005	CE EN	2	204		001		DAY	Engr Mechanics - Dynamics	Magleby, Stephanie	3	MWF	09:00am	10:50am	381 CB 		63 / 80	0	
01251	002	CE EN	2	493	R	002		DAY	CEE Practicum		18V	TBA	TBA	TBA	TBA 		10 / 10	0	
01252	001	CE EN	2	498	R	003		DAY	Directed Studies in CE En		18V	TBA	TBA	TBA	TBA 		10 / 10	0	
01252	001	CE EN	2	498	R	004		DAY	Directed Studies in CE En	Borup, Brett	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
09416	000	CE EN	2	594	R	006		DAY	Selected Problems in CEE	Borup, Brett	3	TBA	TBA	TBA	TBA 		10 / 10	0	
09416	000	CE EN	2	594	R	007		DAY	Selected Problems in CEE	Nelson, Jim Williams, Gustavious[+]	3V	TBA	TBA	TBA	TBA 	CE EN 594R section 002: Deer Creek Research	5 / 5	0	
09416	000	CE EN	2	594	R	008		DAY	Selected Problems in CEE	Guthrie, W. Spencer	3V	TBA	TBA	TBA	TBA 	CE EN 594R section 003: Technical Writing for Publication	10 / 10	0	
09416	000	CE EN	2	594	R	009		DAY	Selected Problems in CEE	Guthrie, W. Spencer	3V	TBA	TBA	TBA	TBA 	CE EN 594R section 004:  Asphalt Mix Design	1 / 1	0	
09416	000	CE EN	2	594	R	010		DAY	Selected Problems in CEE	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 	CE EN 594R section 005: Hobble Creek Research	10 / 10	0	
09416	000	CE EN	2	594	R	011		DAY	Selected Problems in CEE	Williams, Gustavious	3V	TBA	TBA	TBA	TBA 	CE EN 594R section 006: Remote Sensing of the Environment: Applications	19 / 20	0	
01299	002	CE EN	2	694	R	010		DAY	Sel Prob in CEE	Nelson, Jim Williams, Gustavious[+]	3V	TBA	TBA	TBA	TBA 	CE EN 694R section 010: Deer Creek Research	10 / 10	0	
01299	002	CE EN	2	694	R	011		DAY	Sel Prob in CEE	Guthrie, W. Spencer	3V	TBA	TBA	TBA	TBA 	CE EN 694R section 011: Technical Writing for Publication	5 / 5	0	
01299	002	CE EN	2	694	R	012		DAY	Sel Prob in CEE	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 	CE EN 694R section 012: Hobble Creek Research	10 / 10	0	
01299	002	CE EN	2	694	R	013		DAY	Sel Prob in CEE	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 	CE EN 694R section 013: Stream Restoration Design Part 1	10 / 10	0	
01299	002	CE EN	2	694	R	014		DAY	Sel Prob in CEE	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 	CE EN 694R section 014: Stream Restoration Design Part 2	1 / 1	0	
01299	002	CE EN	2	694	R	015		DAY	Sel Prob in CEE	Rollins, Kyle M.	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
01299	002	CE EN	2	694	R	016		DAY	Sel Prob in CEE	Rollins, Kyle M.	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
01301	004	CE EN	2	698	R	019		DAY	Master's Project		3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	020		DAY	Master's Project	Ames, Dan	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	021		DAY	Master's Project	Balling, Richard	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	022		DAY	Master's Project	Borup, Brett	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	023		DAY	Master's Project	Fonseca, Fernando	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	024		DAY	Master's Project	Franke, Kevin	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	025		DAY	Master's Project	Guthrie, W. Spencer	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	026		DAY	Master's Project	Hotchkiss, Rollin	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	027		DAY	Master's Project	Jensen, David	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	028		DAY	Master's Project	Jones, Norm	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	029		DAY	Master's Project	Miller, Woodruff	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	030		DAY	Master's Project	Nelson, Jim	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
01301	004	CE EN	2	698	R	031		DAY	Master's Project	Richards, Paul	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	032		DAY	Master's Project	Rollins, Kyle M.	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	033		DAY	Master's Project	Saito, Mitsuru	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
01301	004	CE EN	2	698	R	034		DAY	Master's Project	Schultz, Grant	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	035		DAY	Master's Project	Scott, Michael	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01301	004	CE EN	2	698	R	036		DAY	Master's Project	Williams, Gustavious	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	019		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	020		DAY	Master's Thesis	Ames, Dan	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
01302	001	CE EN	2	699	R	021		DAY	Master's Thesis	Balling, Richard	9V	TBA	TBA	TBA	TBA 		8 / 10	0	
01302	001	CE EN	2	699	R	022		DAY	Master's Thesis	Borup, Brett	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	023		DAY	Master's Thesis	Fonseca, Fernando	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
01302	001	CE EN	2	699	R	024		DAY	Master's Thesis	Franke, Kevin	9V	TBA	TBA	TBA	TBA 		8 / 10	0	
01302	001	CE EN	2	699	R	025		DAY	Master's Thesis	Guthrie, W. Spencer	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	026		DAY	Master's Thesis	Hotchkiss, Rollin	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	027		DAY	Master's Thesis	Jensen, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	028		DAY	Master's Thesis	Jones, Norm	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	029		DAY	Master's Thesis	Miller, Woodruff	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	030		DAY	Master's Thesis	Nelson, Jim	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	031		DAY	Master's Thesis	Richards, Paul	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	032		DAY	Master's Thesis	Rollins, Kyle M.	9V	TBA	TBA	TBA	TBA 		7 / 10	0	
01302	001	CE EN	2	699	R	033		DAY	Master's Thesis	Saito, Mitsuru	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	034		DAY	Master's Thesis	Schultz, Grant	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	035		DAY	Master's Thesis	Scott, Michael	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01302	001	CE EN	2	699	R	036		DAY	Master's Thesis	Williams, Gustavious	9V	TBA	TBA	TBA	TBA 		7 / 10	0	
01304	001	CE EN	2	794	R	003		DAY	Selected Topics		3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01304	001	CE EN	2	794	R	004		DAY	Selected Topics	Guthrie, W. Spencer	3V	TBA	TBA	TBA	TBA 	CE EN 794R section 002: Technical Writing for Publication	5 / 5	0	
01305	001	CE EN	2	797	R	002		DAY	Doctorate Research		9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	019		DAY	Dissertation		9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	020		DAY	Dissertation	Ames, Dan	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
01306	001	CE EN	2	799	R	021		DAY	Dissertation	Balling, Richard	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	022		DAY	Dissertation	Borup, Brett	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	023		DAY	Dissertation	Fonseca, Fernando	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	024		DAY	Dissertation	Franke, Kevin	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	025		DAY	Dissertation	Guthrie, W. Spencer	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
01306	001	CE EN	2	799	R	026		DAY	Dissertation	Hotchkiss, Rollin	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	027		DAY	Dissertation	Jensen, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	028		DAY	Dissertation	Jones, Norm	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	029		DAY	Dissertation	Miller, Woodruff	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	030		DAY	Dissertation	Nelson, Jim	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	031		DAY	Dissertation	Richards, Paul	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	032		DAY	Dissertation	Rollins, Kyle M.	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	033		DAY	Dissertation	Saito, Mitsuru	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
01306	001	CE EN	2	799	R	034		DAY	Dissertation	Schultz, Grant	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
